customer_id,age,gender,city,cohort_month,last_txn_date,days_since_last_txn,is_churned,txn_count,avg_txn_amount
CUST100622,30,Female,Delhi,2022-12-27,2024-06-12,-163,0,13,1896.6292307692308
CUST100623,40,Female,Hyderabad,2022-09-28,2024-03-17,-76,0,6,1474.9366666666665
CUST100624,42,Male,Hyderabad,2023-08-24,2023-02-28,307,1,4,3393.8875
CUST100625,52,Male,Chennai,2022-05-01,2024-03-16,-75,0,11,2211.8245454545454
CUST100626,58,Female,Delhi,2023-10-23,2024-05-12,-132,0,11,1722.4963636363636
CUST100627,47,Female,Mumbai,2023-07-25,2024-04-26,-116,0,9,2642.071111111111
CUST100628,34,Female,Mumbai,2023-07-25,2024-01-29,-28,0,4,2188.97
CUST100629,66,Female,Pune,2022-05-31,2023-07-12,173,0,4,3300.2599999999998
CUST100630,37,Male,Bangalore,2022-04-01,2022-05-19,592,1,3,1573.21
CUST100631,65,Female,Pune,2022-01-31,2024-03-29,-88,0,9,2262.784444444444
CUST100632,42,Male,Pune,2023-09-23,2024-06-16,-167,0,5,1658.982
CUST100633,39,Male,Mumbai,2023-03-27,2024-06-01,-152,0,10,2185.306
CUST100634,30,Female,Chennai,2023-05-26,2023-03-27,280,1,6,1186.0083333333334
CUST100635,36,Female,Hyderabad,2022-05-01,2023-06-11,204,1,2,2860.645
CUST100636,66,Female,Hyderabad,2023-09-23,2024-02-21,-51,0,6,3269.3950000000004
CUST100637,53,Male,Hyderabad,2022-04-01,2024-05-07,-127,0,9,2072.8022222222226
CUST100638,29,Female,Delhi,2022-12-27,2024-04-14,-104,0,13,2374.6546153846157
CUST100639,58,Female,Mumbai,2023-06-25,2024-02-29,-59,0,8,2955.585
CUST100640,36,Male,Chennai,2023-10-23,2024-06-14,-165,0,7,2294.7842857142855
CUST100641,29,Female,Delhi,2022-01-31,2024-03-16,-75,0,6,2018.7233333333334
CUST100642,26,Male,Bangalore,2022-12-27,2024-05-27,-147,0,7,2864.192857142857
CUST100643,24,Female,Chennai,2022-10-28,2024-03-11,-70,0,6,1401.53
CUST100644,45,Male,Pune,2023-09-23,2024-04-04,-94,0,4,2795.3975
CUST100645,31,Female,Chennai,2022-04-01,2024-04-02,-92,0,9,2507.453333333333
CUST100646,48,Female,Chennai,2023-09-23,2024-05-03,-123,0,7,2590.567142857143
CUST100647,69,Male,Hyderabad,2023-07-25,2023-05-11,235,1,2,4053.8599999999997
CUST100648,36,Male,Chennai,2023-07-25,2023-12-12,20,0,13,2145.619230769231
CUST100649,64,Female,Pune,2023-02-25,2023-10-14,79,0,5,1717.73
CUST100650,33,Male,Pune,2022-04-01,2023-10-24,69,0,6,3020.8700000000003
CUST100651,22,Male,Mumbai,2022-08-29,2024-02-16,-46,0,5,2097.368
CUST100652,52,Male,Chennai,2022-06-30,2024-05-23,-143,0,8,2136.11875
CUST100653,29,Male,Hyderabad,2023-06-25,2024-05-22,-142,0,5,2107.524
CUST100654,42,Female,Chennai,2023-06-25,2024-05-09,-129,0,10,2037.891
CUST100655,69,Female,Bangalore,2022-05-31,2023-07-25,160,0,4,3400.8775
CUST100656,38,Male,Bangalore,2022-05-31,2024-02-06,-36,0,6,2462.1283333333336
CUST100657,53,Male,Hyderabad,2023-07-25,2024-05-18,-138,0,7,2859.1857142857143
CUST100658,40,Male,Mumbai,2023-02-25,2023-08-08,146,0,5,3016.21
CUST100659,33,Male,Mumbai,2023-02-25,2023-11-04,58,0,5,3076.832
CUST100660,56,Female,Pune,2023-07-25,2024-03-20,-79,0,9,2142.8855555555556
CUST100661,62,Female,Pune,2022-08-29,2024-06-09,-160,0,8,2440.025
CUST100662,59,Male,Delhi,2022-04-01,2024-03-18,-77,0,6,2423.8016666666667
CUST100663,56,Male,Hyderabad,2023-05-26,2024-06-15,-166,0,12,2059.130833333333
CUST100664,31,Male,Chennai,2023-05-26,2024-04-23,-113,0,5,2916.5280000000002
CUST100665,48,Female,Hyderabad,2022-05-01,2024-01-12,-11,0,8,2116.9325
CUST100666,22,Male,Delhi,2023-07-25,2024-01-26,-25,0,5,2335.264
CUST100667,52,Female,Pune,2023-10-23,2024-01-23,-22,0,12,2212.0733333333333
CUST100668,40,Male,Hyderabad,2022-10-28,2024-03-16,-75,0,5,4089.3160000000003
CUST100669,46,Female,Hyderabad,2022-05-01,2024-05-25,-145,0,8,2201.37125
CUST100670,60,Male,Pune,2023-09-23,2024-06-04,-155,0,6,3072.4666666666667
CUST100671,28,Female,Delhi,2022-04-01,2023-06-05,210,1,2,801.21
CUST100672,35,Male,Pune,2022-11-27,2024-02-16,-46,0,10,3571.4669999999996
CUST100673,64,Male,Mumbai,2022-01-31,2023-11-27,35,0,5,2405.766
CUST100674,29,Male,Chennai,2022-12-27,2023-12-17,15,0,7,2666.5457142857144
CUST100675,26,Female,Pune,2022-09-28,2024-03-25,-84,0,9,2006.8544444444442
CUST100676,27,Male,Delhi,2022-08-29,2024-05-25,-145,0,8,2967.14875
CUST100677,61,Female,Bangalore,2022-09-28,2023-10-11,82,0,8,2233.22125
CUST100678,34,Female,Mumbai,2022-06-30,2024-05-13,-133,0,6,2635.4783333333335
CUST100679,55,Male,Bangalore,2022-04-01,2024-05-29,-149,0,11,2724.1127272727276
CUST100680,24,Male,Pune,2023-06-25,2024-03-07,-66,0,5,2001.8799999999999
CUST100681,63,Male,Mumbai,2022-09-28,2024-06-11,-162,0,6,1302.2166666666667
CUST100682,30,Female,Chennai,2022-03-02,2024-03-22,-81,0,7,1590.862857142857
CUST100683,57,Male,Pune,2023-08-24,2024-03-26,-85,0,10,1936.837
CUST100684,59,Female,Chennai,2023-06-25,2024-04-20,-110,0,7,2484.9757142857147
CUST100685,26,Female,Hyderabad,2023-08-24,2024-01-24,-23,0,6,2916.7016666666664
CUST100686,67,Male,Bangalore,2022-01-31,2024-04-13,-103,0,10,2345.576
CUST100687,44,Male,Mumbai,2023-07-25,2024-03-26,-85,0,9,2679.773333333333
CUST100688,19,Male,Chennai,2022-09-28,2024-03-09,-68,0,9,2675.788888888889
CUST100689,22,Male,Delhi,2022-01-31,2024-01-30,-29,0,11,2575.5272727272727
CUST100690,46,Male,Chennai,2022-01-31,2024-03-02,-61,0,8,2124.1262500000003
CUST100691,54,Male,Delhi,2023-11-22,2024-06-13,-164,0,8,2517.51
CUST100692,55,Female,Pune,2023-04-26,2023-03-25,282,1,2,3304.9
CUST100693,36,Female,Mumbai,2023-03-27,2024-06-02,-153,0,7,995.9071428571427
CUST100694,25,Female,Chennai,2023-03-27,2023-10-10,83,0,6,2770.5183333333334
CUST100695,65,Male,Chennai,2023-01-26,2024-03-19,-78,0,4,2335.59
CUST100696,62,Female,Mumbai,2022-06-30,2024-03-05,-64,0,12,2611.7875
CUST100697,18,Female,Chennai,2023-08-24,2024-04-17,-107,0,12,3105.1983333333333
CUST100698,39,Female,Delhi,2022-10-28,2024-04-07,-97,0,4,3025.3175
CUST100699,69,Female,Chennai,2023-11-22,2024-01-10,-9,0,7,2012.0057142857145
CUST100700,34,Female,Bangalore,2022-01-01,2023-03-13,294,1,5,2364.4559999999997
CUST100701,24,Male,Pune,2022-10-28,2024-03-20,-79,0,9,1928.46
CUST100702,42,Male,Hyderabad,2023-10-23,2024-04-25,-115,0,13,2292.1769230769232
CUST100703,62,Female,Delhi,2023-08-24,2024-03-09,-68,0,9,1993.6144444444444
CUST100704,21,Female,Bangalore,2022-04-01,2024-04-18,-108,0,9,2466.181111111111
CUST100705,53,Female,Pune,2022-06-30,2024-06-01,-152,0,8,2819.86375
CUST100706,23,Male,Mumbai,2023-02-25,2024-02-14,-44,0,5,2215.236
CUST100707,48,Male,Delhi,2023-05-26,2024-01-22,-21,0,10,3175.236
CUST100708,36,Female,Hyderabad,2022-11-27,2024-04-07,-97,0,4,2190.2725
CUST100709,61,Male,Pune,2023-04-26,2024-04-14,-104,0,8,2773.81
CUST100710,56,Male,Hyderabad,2022-01-01,2024-03-18,-77,0,9,2715.6511111111113
CUST100711,44,Female,Mumbai,2022-10-28,2024-05-14,-134,0,8,3081.78
CUST100712,27,Male,Mumbai,2022-01-01,2024-05-08,-128,0,8,3873.66
CUST100713,43,Male,Delhi,2023-02-25,2022-11-08,419,1,4,1492.03
CUST100714,36,Female,Chennai,2023-08-24,2024-06-01,-152,0,5,2718.5060000000003
CUST100715,56,Male,Mumbai,2022-09-28,2024-05-16,-136,0,9,2833.3566666666666
CUST100716,20,Male,Pune,2022-06-30,2024-05-25,-145,0,14,2687.0135714285716
CUST100717,62,Female,Chennai,2022-01-31,2024-03-15,-74,0,8,2381.3475
CUST100718,30,Male,Bangalore,2022-09-28,2024-05-13,-133,0,8,2841.24125
CUST100719,67,Male,Hyderabad,2023-11-22,2024-03-08,-67,0,3,2412.5633333333335
CUST100720,45,Female,Chennai,2022-04-01,2024-01-16,-15,0,7,3486.1485714285714
CUST100721,37,Female,Hyderabad,2022-11-27,2024-04-10,-100,0,8,3233.2425
CUST100722,45,Female,Chennai,2023-06-25,2024-01-02,-1,0,10,3668.786
CUST100723,25,Male,Bangalore,2022-10-28,2023-11-08,54,0,7,1982.3714285714286
CUST100724,58,Female,Mumbai,2022-07-30,2024-04-27,-117,0,6,2940.53
CUST100725,56,Male,Bangalore,2023-05-26,2024-01-21,-20,0,8,2289.51875
CUST100726,18,Female,Mumbai,2022-10-28,2024-05-19,-139,0,8,2670.5924999999997
CUST100727,20,Male,Mumbai,2022-10-28,2024-05-23,-143,0,11,2455.1027272727274
CUST100728,30,Female,Hyderabad,2022-12-27,2024-04-07,-97,0,4,3789.5825
CUST100729,45,Female,Pune,2022-03-02,2024-05-26,-146,0,10,2355.493
CUST100730,66,Female,Bangalore,2022-11-27,2024-01-26,-25,0,9,1829.6155555555556
CUST100731,42,Female,Chennai,2022-03-02,2024-04-15,-105,0,8,2088.35375
CUST100732,50,Male,Bangalore,2022-09-28,2024-02-02,-32,0,5,1497.36
CUST100733,55,Female,Hyderabad,2023-04-26,2024-05-08,-128,0,4,3178.4325
CUST100734,23,Female,Mumbai,2023-09-23,2023-12-28,4,0,8,2409.13875
CUST100735,61,Male,Hyderabad,2022-01-31,2023-02-17,318,1,2,3800.34
CUST100736,62,Female,Delhi,2023-04-26,2024-02-25,-55,0,4,3104.25
CUST100737,49,Male,Delhi,2023-03-27,2024-01-13,-12,0,12,2727.5175
CUST100738,62,Female,Chennai,2022-01-31,2023-12-01,31,0,9,3073.757777777778
CUST100739,64,Female,Hyderabad,2023-09-23,2024-03-17,-76,0,8,2489.6012499999997
CUST100740,38,Female,Chennai,2023-07-25,2024-04-19,-109,0,7,1993.2542857142855
CUST100741,33,Male,Chennai,2022-05-31,2023-06-09,206,1,3,1188.1066666666668
CUST100742,38,Female,Delhi,2022-09-28,2024-02-09,-39,0,10,2804.1519999999996
CUST100743,28,Female,Chennai,2022-09-28,2023-04-09,267,1,5,2408.1400000000003
CUST100744,54,Female,Delhi,2022-07-30,2024-01-30,-29,0,4,2654.555
CUST100745,53,Male,Mumbai,2022-01-01,2024-06-07,-158,0,10,1655.7549999999999
CUST100746,52,Male,Hyderabad,2022-12-27,2023-12-30,2,0,9,3696.423333333333
CUST100747,36,Female,Chennai,2023-11-22,2023-11-08,54,0,6,2081.4133333333334
CUST100748,37,Male,Delhi,2022-08-29,2024-01-11,-10,0,6,2091.11
CUST100749,35,Female,Bangalore,2023-09-23,2022-11-24,403,1,2,2542.04
CUST100750,64,Female,Chennai,2022-09-28,2024-06-02,-153,0,5,2775.12
CUST100751,58,Female,Pune,2023-02-25,2023-07-08,177,0,6,3262.2100000000005
CUST100752,66,Female,Mumbai,2022-05-01,2023-12-03,29,0,7,2390.8528571428574
CUST100753,31,Female,Mumbai,2023-09-23,2024-03-28,-87,0,12,1960.8833333333332
CUST100754,32,Female,Bangalore,2023-03-27,2024-05-07,-127,0,9,3017.3022222222226
CUST100755,48,Female,Delhi,2022-12-27,2024-05-06,-126,0,8,1841.2525
CUST100756,18,Male,Chennai,2023-09-23,2024-05-30,-150,0,12,2746.543333333333
CUST100757,20,Male,Delhi,2023-07-25,2024-05-14,-134,0,8,2921.63875
CUST100758,33,Male,Mumbai,2023-05-26,2024-05-20,-140,0,8,1917.63125
CUST100759,40,Male,Delhi,2022-10-28,2024-05-08,-128,0,5,2779.418
CUST100760,28,Male,Mumbai,2022-08-29,2024-03-08,-67,0,10,3106.114
CUST100761,29,Male,Delhi,2023-03-27,2024-06-04,-155,0,15,1991.3633333333335
CUST100762,27,Male,Bangalore,2022-01-31,2024-05-08,-128,0,11,2720.7027272727273
CUST100763,49,Female,Hyderabad,2022-01-31,2024-04-28,-118,0,8,2275.96875
CUST100764,33,Female,Bangalore,2022-11-27,2023-11-10,52,0,7,3191.2371428571428
CUST100765,25,Female,Bangalore,2022-07-30,2023-09-18,105,0,6,2327.0033333333336
CUST100766,55,Female,Hyderabad,2022-08-29,2024-06-11,-162,0,4,2292.2125
CUST100767,29,Male,Hyderabad,2022-11-27,2024-03-15,-74,0,10,2412.134
CUST100768,41,Male,Chennai,2022-08-29,2024-02-18,-48,0,7,3019.1357142857146
CUST100769,45,Female,Chennai,2022-09-28,2024-04-21,-111,0,11,2230.622727272727
CUST100770,25,Female,Bangalore,2022-01-31,2024-04-30,-120,0,8,1997.23375
CUST100771,45,Male,Bangalore,2023-03-27,2024-04-19,-109,0,5,1840.386
CUST100772,53,Female,Mumbai,2023-07-25,2023-03-21,286,1,5,1516.664
CUST100773,43,Female,Mumbai,2022-06-30,2024-04-13,-103,0,8,2486.95625
CUST100774,25,Female,Chennai,2022-01-31,2024-05-29,-149,0,10,2479.476
CUST100775,67,Female,Pune,2022-01-01,2024-05-31,-151,0,10,2495.246
CUST100776,45,Male,Pune,2023-06-25,2024-04-03,-93,0,5,2984.2419999999997
CUST100777,45,Female,Chennai,2022-04-01,2024-03-14,-73,0,7,2708.6014285714286
CUST100778,54,Female,Mumbai,2023-11-22,2024-03-01,-60,0,3,2760.8733333333334
CUST100779,58,Male,Mumbai,2023-09-23,2024-04-25,-115,0,10,2707.755
CUST100780,53,Male,Pune,2022-01-31,2023-05-13,233,1,7,3005.5285714285715
CUST100781,44,Female,Delhi,2023-01-26,2024-05-27,-147,0,6,3476.935
CUST100782,34,Male,Delhi,2022-01-31,2024-03-31,-90,0,10,2969.149
CUST100783,26,Female,Mumbai,2023-02-25,2024-04-04,-94,0,9,2842.0666666666666
CUST100784,50,Female,Delhi,2022-11-27,2024-04-04,-94,0,9,1694.0866666666666
CUST100785,37,Male,Hyderabad,2022-05-01,2024-03-09,-68,0,9,3113.6944444444443
CUST100786,30,Female,Chennai,2023-07-25,2024-05-01,-121,0,7,2803.302857142857
CUST100787,45,Female,Chennai,2022-06-30,2024-02-24,-54,0,8,2438.185
CUST100788,65,Female,Mumbai,2023-11-22,2024-04-25,-115,0,5,3325.8559999999998
CUST100789,46,Female,Bangalore,2023-08-24,2024-05-06,-126,0,7,1978.0657142857142
CUST100790,30,Male,Pune,2022-09-28,2023-10-28,65,0,9,2169.718888888889
CUST100791,63,Male,Mumbai,2023-01-26,2024-01-05,-4,0,9,2879.1066666666666
CUST100792,52,Female,Delhi,2023-01-26,2024-04-03,-93,0,10,2491.0209999999997
CUST100793,23,Male,Pune,2022-05-01,2024-06-18,-169,0,13,2450.170769230769
CUST100794,35,Female,Bangalore,2023-05-26,2024-04-27,-117,0,6,2152.445
CUST100795,68,Female,Delhi,2023-11-22,2024-04-18,-108,0,2,1238.5149999999999
CUST100796,22,Female,Hyderabad,2023-01-26,2024-06-12,-163,0,8,3192.01125
CUST100797,64,Female,Delhi,2022-01-31,2023-10-31,62,0,10,2252.656
CUST100798,42,Female,Hyderabad,2022-11-27,2024-05-23,-143,0,11,2796.2490909090907
CUST100799,19,Male,Pune,2023-09-23,2024-06-10,-161,0,7,3341.23
CUST100800,27,Female,Hyderabad,2023-11-22,2024-06-07,-158,0,8,3007.8375
CUST100801,47,Male,Pune,2022-05-31,2023-12-12,20,0,9,2522.961111111111
CUST100802,67,Male,Pune,2022-04-01,2024-02-23,-53,0,9,2840.9166666666665
CUST100803,62,Female,Pune,2022-12-27,2024-06-17,-168,0,8,2414.35875
CUST100804,22,Female,Pune,2022-04-01,2024-05-18,-138,0,8,2092.9725
CUST100805,50,Female,Pune,2023-09-23,2024-03-06,-65,0,8,2362.52
CUST100806,18,Female,Delhi,2023-01-26,2023-10-13,80,0,7,3764.88
CUST100807,35,Female,Pune,2023-03-27,2023-12-11,21,0,2,2148.2
CUST100808,49,Male,Delhi,2022-04-01,2024-04-14,-104,0,5,2528.1639999999998
CUST100809,64,Female,Pune,2023-11-22,2024-04-15,-105,0,12,3081.7433333333333
CUST100810,66,Female,Hyderabad,2022-01-01,2024-03-23,-82,0,6,2179.0733333333333
CUST100811,28,Male,Pune,2022-12-27,2024-05-07,-127,0,5,2251.194
CUST100812,38,Male,Bangalore,2022-04-01,2024-01-13,-12,0,7,2693.7414285714285
CUST100813,43,Female,Pune,2023-07-25,2024-05-17,-137,0,10,1943.0610000000001
CUST100814,42,Male,Pune,2023-05-26,2024-05-11,-131,0,6,3729.9733333333334
CUST100815,39,Female,Hyderabad,2022-05-31,2024-06-01,-152,0,11,2612.0327272727272
CUST100816,44,Male,Chennai,2022-03-02,2023-09-15,108,0,2,3678.165
CUST100817,66,Male,Hyderabad,2023-10-23,2023-11-30,32,0,8,2606.5299999999997
CUST100818,30,Female,Bangalore,2022-12-27,2023-09-20,103,0,8,2432.3975
CUST100819,50,Male,Chennai,2023-03-27,2024-04-10,-100,0,10,2770.234
CUST100820,51,Male,Mumbai,2022-05-01,2024-05-02,-122,0,8,1831.19375
CUST100821,58,Male,Mumbai,2022-04-01,2024-06-12,-163,0,10,3017.913
CUST100822,52,Male,Bangalore,2023-08-24,2023-10-03,90,0,6,2907.9500000000003
CUST100823,18,Male,Hyderabad,2022-07-30,2024-05-29,-149,0,10,2319.286
CUST100824,38,Male,Delhi,2023-06-25,2024-03-30,-89,0,11,2103.9054545454546
CUST100825,65,Female,Bangalore,2023-01-26,2023-10-28,65,0,6,2910.5983333333334
CUST100826,23,Female,Chennai,2022-06-30,2024-05-19,-139,0,4,2807.23
CUST100827,45,Male,Chennai,2023-01-26,2024-06-17,-168,0,11,2493.840909090909
CUST100828,34,Female,Pune,2022-05-31,2023-08-17,137,0,2,951.735
CUST100829,22,Female,Mumbai,2022-11-27,2024-03-07,-66,0,10,3343.418
CUST100830,48,Female,Chennai,2023-03-27,2024-06-15,-166,0,5,2810.87
CUST100831,22,Male,Bangalore,2023-04-26,2024-04-27,-117,0,10,2554.848
CUST100832,55,Female,Chennai,2022-12-27,2024-04-25,-115,0,11,2861.711818181818
CUST100833,20,Male,Bangalore,2023-10-23,2024-05-19,-139,0,9,2187.961111111111
CUST100834,40,Female,Delhi,2023-01-26,2024-01-17,-16,0,9,2503.42
CUST100835,54,Male,Pune,2022-06-30,2024-05-27,-147,0,11,2070.6954545454546
CUST100836,54,Male,Mumbai,2023-01-26,2023-11-12,50,0,7,2726.077142857143
CUST100837,27,Female,Chennai,2023-02-25,2024-04-20,-110,0,11,2652.7690909090907
CUST100838,27,Female,Bangalore,2022-11-27,2024-04-22,-112,0,13,2034.7123076923078
CUST100839,36,Male,Hyderabad,2023-04-26,2024-06-16,-167,0,7,1731.9457142857143
CUST100840,34,Female,Mumbai,2022-08-29,2024-05-25,-145,0,6,3009.4666666666667
CUST100841,38,Female,Delhi,2023-09-23,2023-10-27,66,0,7,2803.522857142857
CUST100842,31,Female,Bangalore,2023-02-25,2024-01-22,-21,0,8,2519.3525
CUST100843,26,Male,Pune,2022-11-27,2023-10-21,72,0,10,2665.705
CUST100844,63,Male,Pune,2022-01-31,2024-03-15,-74,0,9,2828.6144444444444
CUST100845,18,Female,Delhi,2022-05-01,2024-03-29,-88,0,9,1435.3522222222223
CUST100846,68,Female,Delhi,2022-12-27,2024-03-31,-90,0,10,2007.212
CUST100847,62,Female,Pune,2023-07-25,2023-11-16,46,0,8,1448.4212499999999
CUST100848,30,Male,Chennai,2023-10-23,2024-03-04,-63,0,15,1897.412
CUST100849,21,Male,Chennai,2022-07-30,2023-12-27,5,0,14,2274.882142857143
CUST100850,18,Female,Bangalore,2023-01-26,2024-05-18,-138,0,7,2680.7628571428572
CUST100851,66,Female,Hyderabad,2023-02-25,2024-05-04,-124,0,7,2435.3914285714286
CUST100852,57,Female,Bangalore,2022-10-28,2024-06-13,-164,0,6,1703.2333333333333
CUST100853,49,Female,Hyderabad,2022-01-01,2024-06-15,-166,0,7,1859.982857142857
CUST100854,51,Female,Delhi,2023-08-24,2024-04-23,-113,0,12,1968.5625
CUST100855,45,Female,Mumbai,2022-03-02,2024-04-24,-114,0,10,2829.802
CUST100856,48,Male,Bangalore,2023-04-26,2022-12-29,368,1,2,2116.63
CUST100857,25,Female,Bangalore,2023-06-25,2024-04-11,-101,0,8,2219.7025
CUST100858,56,Male,Hyderabad,2023-01-26,2024-04-11,-101,0,7,2122.0414285714287
CUST100859,43,Female,Delhi,2023-09-23,2024-04-10,-100,0,6,2331.016666666667
CUST100860,51,Female,Delhi,2023-10-23,2024-01-31,-30,0,5,2599.022
CUST100861,20,Male,Hyderabad,2022-07-30,2023-11-28,34,0,6,2255.976666666667
CUST100862,67,Male,Delhi,2022-12-27,2024-02-05,-35,0,5,2401.612
CUST100863,29,Male,Pune,2023-07-25,2024-06-17,-168,0,11,2160.88
CUST100864,18,Male,Chennai,2022-03-02,2024-06-10,-161,0,11,1773.8972727272726
CUST100865,61,Female,Pune,2022-05-01,2023-09-04,119,0,7,2648.5214285714287
CUST100866,22,Male,Mumbai,2022-08-29,2024-06-07,-158,0,6,2675.145
CUST100867,47,Female,Bangalore,2022-05-31,2023-10-17,76,0,10,2299.9309999999996
CUST100868,47,Male,Mumbai,2023-09-23,2024-05-04,-124,0,12,2281.375
CUST100869,34,Female,Bangalore,2022-01-31,2024-06-12,-163,0,12,2860.69
CUST100870,65,Female,Chennai,2022-12-27,2024-03-30,-89,0,9,2257.862222222222
CUST100871,64,Female,Delhi,2022-05-01,2024-04-29,-119,0,8,2123.61125
CUST100872,40,Female,Pune,2022-07-30,2023-04-17,259,1,5,2662.844
CUST100873,32,Female,Hyderabad,2023-10-23,2024-03-31,-90,0,14,2279.935
CUST100874,54,Female,Pune,2022-01-01,2024-03-25,-84,0,10,2916.084
CUST100875,38,Male,Chennai,2023-07-25,2024-06-15,-166,0,9,3332.0966666666664
CUST100876,31,Female,Mumbai,2022-11-27,2023-08-19,135,0,3,1139.0766666666666
CUST100877,19,Male,Hyderabad,2023-10-23,2024-03-24,-83,0,7,2784.4857142857145
CUST100878,28,Male,Delhi,2022-10-28,2024-03-29,-88,0,6,2205.7966666666666
CUST100879,68,Female,Chennai,2022-06-30,2024-03-23,-82,0,5,2149.5919999999996
CUST100880,56,Male,Hyderabad,2023-02-25,2024-01-05,-4,0,7,1520.455714285714
CUST100881,55,Female,Chennai,2023-09-23,2024-05-18,-138,0,6,1595.3149999999998
CUST100882,51,Male,Chennai,2023-11-22,2024-02-02,-32,0,3,2095.67
CUST100883,55,Female,Delhi,2022-10-28,2024-05-27,-147,0,7,2113.6014285714286
CUST100884,67,Male,Bangalore,2023-09-23,2023-08-29,125,0,4,2902.2999999999997
CUST100885,51,Female,Hyderabad,2023-03-27,2024-04-17,-107,0,9,2413.4988888888893
CUST100886,35,Female,Delhi,2022-03-02,2024-02-23,-53,0,6,2422.81
CUST100887,47,Female,Chennai,2023-07-25,2024-02-12,-42,0,3,1651.42
CUST100888,32,Female,Delhi,2023-01-26,2024-02-25,-55,0,6,2469.25
CUST100889,44,Male,Bangalore,2022-03-02,2023-08-26,128,0,9,2209.2944444444447
CUST100890,68,Female,Pune,2022-01-01,2024-03-08,-67,0,8,3464.1675
CUST100891,51,Male,Hyderabad,2023-08-24,2024-04-10,-100,0,9,2530.8777777777777
CUST100892,69,Male,Bangalore,2023-02-25,2024-03-24,-83,0,11,2835.2736363636363
CUST100893,55,Male,Mumbai,2022-01-01,2024-04-11,-101,0,7,1900.5942857142857
CUST100894,50,Female,Hyderabad,2023-04-26,2024-03-14,-73,0,5,2366.6879999999996
CUST100895,41,Male,Bangalore,2022-01-31,2024-04-23,-113,0,6,3458.9950000000003
CUST100896,32,Male,Chennai,2023-07-25,2024-06-08,-159,0,10,1814.521
CUST100897,47,Male,Hyderabad,2022-05-31,2024-06-09,-160,0,14,2340.9714285714285
CUST100898,59,Female,Hyderabad,2022-07-30,2024-05-13,-133,0,10,2392.8599999999997
CUST100899,68,Female,Delhi,2023-03-27,2023-12-04,28,0,9,2857.394444444444
CUST100900,34,Male,Chennai,2023-06-25,2024-05-27,-147,0,3,2422.1566666666668
CUST100901,22,Female,Mumbai,2022-01-01,2023-01-16,350,1,8,2246.58625
CUST100902,46,Female,Pune,2022-03-02,2024-05-31,-151,0,4,2757.6225
CUST100903,21,Male,Bangalore,2022-03-02,2024-05-30,-150,0,7,2417.325714285714
CUST100904,27,Male,Delhi,2022-05-01,2023-10-18,75,0,10,1759.2689999999998
CUST100905,34,Female,Bangalore,2022-11-27,2023-11-27,35,0,4,2495.5299999999997
CUST100906,27,Male,Mumbai,2022-11-27,2023-10-17,76,0,6,2955.156666666667
CUST100907,34,Female,Mumbai,2023-07-25,2023-11-07,55,0,3,2589.25
CUST100908,37,Female,Hyderabad,2022-12-27,2024-04-30,-120,0,7,3032.9757142857147
CUST100909,41,Female,Mumbai,2023-07-25,2024-03-31,-90,0,9,2482.7844444444445
CUST100910,22,Female,Bangalore,2022-08-29,2024-03-25,-84,0,8,2767.9075
CUST100911,51,Female,Chennai,2022-06-30,2024-05-30,-150,0,9,2389.124444444444
CUST100912,23,Female,Chennai,2022-04-01,2024-03-26,-85,0,11,2321.1181818181817
CUST100913,19,Male,Hyderabad,2023-06-25,2024-01-17,-16,0,5,1610.108
CUST100914,30,Male,Pune,2023-09-23,2024-05-31,-151,0,11,2368.37
CUST100915,60,Female,Bangalore,2023-06-25,2024-06-17,-168,0,12,2499.835833333333
CUST100916,60,Female,Bangalore,2022-05-31,2024-03-22,-81,0,10,2976.598
CUST100917,65,Female,Mumbai,2022-12-27,2024-03-26,-85,0,4,2497.3575
CUST100918,28,Male,Bangalore,2022-10-28,2024-03-17,-76,0,9,3439.067777777778
CUST100919,68,Female,Delhi,2022-12-27,2024-05-01,-121,0,8,2960.23625
CUST100920,64,Male,Pune,2022-12-27,2024-03-11,-70,0,7,2324.2157142857145
CUST100921,40,Female,Mumbai,2023-09-23,2024-05-07,-127,0,6,2355.21
CUST100922,33,Female,Delhi,2023-07-25,2023-11-25,37,0,13,2098.116153846154
CUST100923,48,Male,Hyderabad,2023-02-25,2023-11-22,40,0,8,2845.485
CUST100924,28,Male,Chennai,2023-08-24,2024-03-26,-85,0,9,2693.922222222222
CUST100925,33,Female,Hyderabad,2022-12-27,2024-05-19,-139,0,11,3554.431818181818
CUST100926,25,Female,Chennai,2023-09-23,2024-04-22,-112,0,7,2279.0342857142855
CUST100927,21,Female,Hyderabad,2022-10-28,2023-09-24,99,0,4,1852.83
CUST100928,57,Male,Bangalore,2023-06-25,2024-04-11,-101,0,9,2787.281111111111
CUST100929,21,Male,Delhi,2022-07-30,2024-03-09,-68,0,7,1750.3014285714287
CUST100930,42,Male,Chennai,2023-07-25,2023-04-13,263,1,6,2306.8333333333335
CUST100931,20,Male,Mumbai,2022-07-30,2024-04-26,-116,0,5,2811.136
CUST100932,49,Male,Delhi,2022-09-28,2024-05-13,-133,0,6,2125.266666666667
CUST100933,20,Male,Mumbai,2023-03-27,2024-04-27,-117,0,5,3171.7799999999997
CUST100934,44,Female,Delhi,2023-06-25,2024-05-13,-133,0,7,1866.1185714285714
